interval_start_datetime,actual_call_volume,predicted_call_volume,absolute_error,squared_error,absolute_percentage_error
2025-10-03T00:00:00,156,161.6084,5.6084,31.4541,0.0360
2025-10-03T00:30:00,121,127.1748,6.1748,38.1285,0.0510
2025-10-03T01:00:00,101,100.2517,0.7483,0.5599,0.0074
2025-10-03T01:30:00,95,83.8741,11.1259,123.7851,0.1171
2025-10-03T02:00:00,75,69.0490,5.9510,35.4150,0.0793
2025-10-03T02:30:00,66,57.5315,8.4685,71.7160,0.1283
2025-10-03T03:00:00,33,52.4406,19.4406,377.9354,0.5891
2025-10-03T03:30:00,53,45.7832,7.2168,52.0820,0.1362
2025-10-03T04:00:00,41,46.1399,5.1399,26.4182,0.1254
2025-10-03T04:30:00,40,48.3706,8.3706,70.0674,0.2093
2025-10-03T05:00:00,34,55.0070,21.0070,441.2938,0.6179
2025-10-03T05:30:00,77,65.0000,12.0000,144.0000,0.1558
2025-10-03T06:00:00,90,87.6434,2.3566,5.5538,0.0262
2025-10-03T06:30:00,136,122.3566,13.6434,186.1412,0.1003
2025-10-03T07:00:00,194,165.8531,28.1469,792.2453,0.1451
2025-10-03T07:30:00,222,186.0490,35.9510,1292.4779,0.1619
2025-10-03T08:00:00,308,254.2448,53.7552,2889.6263,0.1745
2025-10-03T08:30:00,293,274.3287,18.6713,348.6185,0.0637
2025-10-03T09:00:00,297,291.9441,5.0559,25.5626,0.0170
2025-10-03T09:30:00,361,303.6014,57.3986,3294.5994,0.1590
2025-10-03T10:00:00,343,297.1608,45.8392,2101.2287,0.1336
2025-10-03T10:30:00,352,299.6503,52.3497,2740.4859,0.1487
2025-10-03T11:00:00,296,296.6853,0.6853,0.4697,0.0023
2025-10-03T11:30:00,292,295.6923,3.6923,13.6331,0.0126
2025-10-03T12:00:00,316,282.5315,33.4685,1120.1426,0.1059
2025-10-03T12:30:00,306,270.8182,35.1818,1237.7603,0.1150
2025-10-03T13:00:00,383,267.6364,115.3636,13308.7686,0.3012
2025-10-03T13:30:00,321,262.7692,58.2308,3390.8225,0.1814
2025-10-03T14:00:00,307,273.3497,33.6503,1132.3460,0.1096
2025-10-03T14:30:00,280,265.3217,14.6783,215.4531,0.0524
2025-10-03T15:00:00,291,250.7692,40.2308,1618.5148,0.1383
2025-10-03T15:30:00,336,247.8042,88.1958,7778.4999,0.2625
2025-10-03T16:00:00,271,243.3846,27.6154,762.6095,0.1019
2025-10-03T16:30:00,321,240.2028,80.7972,6528.1880,0.2517
2025-10-03T17:00:00,287,229.0839,57.9161,3354.2728,0.2018
2025-10-03T17:30:00,269,222.5175,46.4825,2160.6244,0.1728
2025-10-03T18:00:00,283,215.2867,67.7133,4585.0892,0.2393
2025-10-03T18:30:00,246,201.1119,44.8881,2014.9426,0.1825
2025-10-03T19:00:00,282,200.6434,81.3566,6618.9034,0.2885
2025-10-03T19:30:00,272,199.5664,72.4336,5246.6215,0.2663
2025-10-03T20:00:00,288,198.6643,89.3357,7980.8609,0.3102
2025-10-03T20:30:00,299,199.0979,99.9021,9980.4292,0.3341
2025-10-03T21:00:00,277,217.6923,59.3077,3517.4024,0.2141
2025-10-03T21:30:00,261,219.2378,41.7622,1744.0845,0.1600
2025-10-03T22:00:00,333,248.2937,84.7063,7175.1562,0.2544
2025-10-03T22:30:00,338,249.5105,88.4895,7830.3935,0.2618
2025-10-03T23:00:00,280,240.6154,39.3846,1551.1479,0.1407
2025-10-03T23:30:00,272,226.1818,45.8182,2099.3058,0.1684
2025-10-04T00:00:00,243,226.1189,16.8811,284.9722,0.0695
2025-10-04T00:30:00,200,185.9161,14.0839,198.3567,0.0704
2025-10-04T01:00:00,181,156.3776,24.6224,606.2615,0.1360
2025-10-04T01:30:00,147,127.9860,19.0140,361.5317,0.1293
2025-10-04T02:00:00,148,105.7902,42.2098,1781.6664,0.2852
2025-10-04T02:30:00,101,87.0490,13.9510,194.6318,0.1381
2025-10-04T03:00:00,64,75.8531,11.8531,140.4971,0.1852
2025-10-04T03:30:00,64,66.9650,2.9650,8.7914,0.0463
2025-10-04T04:00:00,73,63.3566,9.6434,92.9943,0.1321
2025-10-04T04:30:00,55,56.3846,1.3846,1.9172,0.0252
2025-10-04T05:00:00,62,53.2517,8.7483,76.5319,0.1411
2025-10-04T05:30:00,71,54.3007,16.6993,278.8666,0.2352
2025-10-04T06:00:00,50,71.0769,21.0769,444.2367,0.4215
2025-10-04T06:30:00,87,83.2657,3.7343,13.9447,0.0429
2025-10-04T07:00:00,119,103.8462,15.1538,229.6391,0.1273
2025-10-04T07:30:00,145,125.1748,19.8252,393.0376,0.1367
2025-10-04T08:00:00,192,169.2168,22.7832,519.0750,0.1187
2025-10-04T08:30:00,184,180.5105,3.4895,12.1767,0.0190
2025-10-04T09:00:00,198,200.3077,2.3077,5.3254,0.0117
2025-10-04T09:30:00,222,210.6224,11.3776,129.4503,0.0513
2025-10-04T10:00:00,237,215.2308,21.7692,473.8994,0.0919
2025-10-04T10:30:00,221,214.3357,6.6643,44.4134,0.0302
2025-10-04T11:00:00,253,212.3916,40.6084,1649.0415,0.1605
2025-10-04T11:30:00,248,210.0350,37.9650,1441.3439,0.1531
2025-10-04T12:00:00,233,208.0979,24.9021,620.1145,0.1069
2025-10-04T12:30:00,217,203.5874,13.4126,179.8975,0.0618
2025-10-04T13:00:00,214,205.3846,8.6154,74.2249,0.0403
2025-10-04T13:30:00,183,202.6713,19.6713,386.9612,0.1075
2025-10-04T14:00:00,194,202.8252,8.8252,77.8837,0.0455
2025-10-04T14:30:00,249,200.3566,48.6434,2366.1761,0.1954
2025-10-04T15:00:00,215,194.7902,20.2098,408.4356,0.0940
2025-10-04T15:30:00,188,196.8112,8.8112,77.6370,0.0469
2025-10-04T16:00:00,263,195.5734,67.4266,4546.3428,0.2564
2025-10-04T16:30:00,243,193.0280,49.9720,2497.2036,0.2056
2025-10-04T17:00:00,209,185.6783,23.3217,543.9007,0.1116
2025-10-04T17:30:00,230,188.5524,41.4476,1717.8996,0.1802
2025-10-04T18:00:00,217,190.6573,26.3427,693.9356,0.1214
2025-10-04T18:30:00,203,185.4825,17.5175,306.8622,0.0863
2025-10-04T19:00:00,197,191.0559,5.9441,35.3318,0.0302
2025-10-04T19:30:00,248,197.0559,50.9441,2595.2968,0.2054
2025-10-04T20:00:00,235,204.6643,30.3357,920.2525,0.1291
2025-10-04T20:30:00,287,213.4965,73.5035,5402.7640,0.2561
2025-10-04T21:00:00,278,238.5245,39.4755,1558.3170,0.1420
2025-10-04T21:30:00,312,246.9161,65.0839,4235.9161,0.2086
2025-10-04T22:00:00,409,299.1748,109.8252,12061.5690,0.2685
2025-10-04T22:30:00,389,300.6783,88.3217,7800.7189,0.2270
2025-10-04T23:00:00,413,292.5594,120.4406,14505.9284,0.2916
2025-10-04T23:30:00,330,283.7133,46.2867,2142.4598,0.1403
2025-10-05T00:00:00,313,285.4097,27.5903,761.2234,0.0881
2025-10-05T00:30:00,260,244.6458,15.3542,235.7504,0.0591
2025-10-05T01:00:00,233,207.4028,25.5972,655.2178,0.1099
2025-10-05T01:30:00,176,177.5139,1.5139,2.2919,0.0086
2025-10-05T02:00:00,167,139.7917,27.2083,740.2934,0.1629
2025-10-05T02:30:00,112,115.2153,3.2153,10.3380,0.0287
2025-10-05T03:00:00,112,99.2292,12.7708,163.0942,0.1140
2025-10-05T03:30:00,84,83.1389,0.8611,0.7415,0.0103
2025-10-05T04:00:00,88,77.2083,10.7917,116.4601,0.1226
2025-10-05T04:30:00,88,69.6736,18.3264,335.8565,0.2083
2025-10-05T05:00:00,95,63.7847,31.2153,974.3936,0.3286
2025-10-05T05:30:00,73,61.7986,11.2014,125.4711,0.1534
2025-10-05T06:00:00,44,69.6875,25.6875,659.8477,0.5838
2025-10-05T06:30:00,79,82.1181,3.1181,9.7223,0.0395
2025-10-05T07:00:00,101,100.0139,0.9861,0.9724,0.0098
2025-10-05T07:30:00,125,115.2639,9.7361,94.7919,0.0779
2025-10-05T08:00:00,151,146.0625,4.9375,24.3789,0.0327
2025-10-05T08:30:00,178,158.9097,19.0903,364.4387,0.1072
2025-10-05T09:00:00,212,175.6042,36.3958,1324.6567,0.1717
2025-10-05T09:30:00,204,191.0833,12.9167,166.8403,0.0633
2025-10-05T10:00:00,190,197.6389,7.6389,58.3526,0.0402
2025-10-05T10:30:00,191,204.3056,13.3056,177.0378,0.0697
2025-10-05T11:00:00,223,212.0417,10.9583,120.0851,0.0491
2025-10-05T11:30:00,233,207.9931,25.0069,625.3473,0.1073
2025-10-05T12:00:00,222,203.9306,18.0694,326.5048,0.0814
2025-10-05T12:30:00,223,205.0625,17.9375,321.7539,0.0804
2025-10-05T13:00:00,250,204.2292,45.7708,2094.9692,0.1831
2025-10-05T13:30:00,226,203.7361,22.2639,495.6807,0.0985
2025-10-05T14:00:00,214,205.1597,8.8403,78.1505,0.0413
2025-10-05T14:30:00,214,205.0764,8.9236,79.6308,0.0417
2025-10-05T15:00:00,190,203.2222,13.2222,174.8272,0.0696
2025-10-05T15:30:00,188,202.9514,14.9514,223.5440,0.0795
2025-10-05T16:00:00,235,202.8958,32.1042,1030.6775,0.1366
2025-10-05T16:30:00,287,205.8750,81.1250,6581.2656,0.2827
2025-10-05T17:00:00,234,204.6319,29.3681,862.4827,0.1255
2025-10-05T17:30:00,269,208.0000,61.0000,3721.0000,0.2268
2025-10-05T18:00:00,278,209.6528,68.3472,4671.3428,0.2459
2025-10-05T18:30:00,263,208.5764,54.4236,2961.9294,0.2069
2025-10-05T19:00:00,309,211.7708,97.2292,9453.5109,0.3147
2025-10-05T19:30:00,324,216.1458,107.8542,11632.5213,0.3329
2025-10-05T20:00:00,304,219.5903,84.4097,7125.0012,0.2777
2025-10-05T20:30:00,326,222.7778,103.2222,10654.8272,0.3166
2025-10-05T21:00:00,335,243.3194,91.6806,8405.3243,0.2737
2025-10-05T21:30:00,314,236.3056,77.6944,6036.4267,0.2474
2025-10-05T22:00:00,293,259.1944,33.8056,1142.8156,0.1154
2025-10-05T22:30:00,272,242.9375,29.0625,844.6289,0.1068
2025-10-05T23:00:00,279,218.5972,60.4028,3648.4956,0.2165
2025-10-05T23:30:00,225,191.0000,34.0000,1156.0000,0.1511
2025-10-06T00:00:00,249,177.7917,71.2083,5070.6267,0.2860
2025-10-06T00:30:00,199,141.0486,57.9514,3358.3635,0.2912
2025-10-06T01:00:00,145,113.5486,31.4514,989.1899,0.2169
2025-10-06T01:30:00,95,91.4861,3.5139,12.3474,0.0370
2025-10-06T02:00:00,59,75.6597,16.6597,277.5463,0.2824
2025-10-06T02:30:00,47,63.9514,16.9514,287.3496,0.3607
2025-10-06T03:00:00,71,56.9931,14.0069,196.1945,0.1973
2025-10-06T03:30:00,78,50.9375,27.0625,732.3789,0.3470
2025-10-06T04:00:00,99,51.5972,47.4028,2247.0233,0.4788
2025-10-06T04:30:00,94,54.2708,39.7292,1578.4067,0.4227
2025-10-06T05:00:00,92,59.4861,32.5139,1057.1530,0.3534
2025-10-06T05:30:00,118,69.4514,48.5486,2356.9676,0.4114
2025-10-06T06:00:00,145,93.1319,51.8681,2690.2952,0.3577
2025-10-06T06:30:00,163,123.6319,39.3681,1549.8438,0.2415
2025-10-06T07:00:00,278,178.0903,99.9097,9981.9526,0.3594
2025-10-06T07:30:00,321,197.5764,123.4236,15233.3878,0.3845
2025-10-06T08:00:00,308,239.7431,68.2569,4659.0105,0.2216
2025-10-06T08:30:00,371,266.4861,104.5139,10923.1530,0.2817
2025-10-06T09:00:00,388,301.8681,86.1319,7418.7119,0.2220
2025-10-06T09:30:00,379,321.3194,57.6806,3327.0465,0.1522
2025-10-06T10:00:00,362,323.9167,38.0833,1450.3403,0.1052
2025-10-06T10:30:00,286,314.8125,28.8125,830.1602,0.1007
2025-10-06T11:00:00,355,311.7222,43.2778,1872.9660,0.1219
2025-10-06T11:30:00,358,317.5417,40.4583,1636.8767,0.1130
2025-10-06T12:00:00,375,302.5486,72.4514,5249.2038,0.1932
2025-10-06T12:30:00,314,285.1944,28.8056,829.7600,0.0917
2025-10-06T13:00:00,317,274.1042,42.8958,1840.0525,0.1353
2025-10-06T13:30:00,329,284.8819,44.1181,1946.4028,0.1341
2025-10-06T14:00:00,329,292.2986,36.7014,1346.9919,0.1116
2025-10-06T14:30:00,321,291.4861,29.5139,871.0696,0.0919
2025-10-06T15:00:00,300,284.3264,15.6736,245.6621,0.0522
2025-10-06T15:30:00,307,282.6319,24.3681,593.8021,0.0794
2025-10-06T16:00:00,299,270.6597,28.3403,803.1713,0.0948
2025-10-06T16:30:00,237,268.2431,31.2431,976.1285,0.1318
2025-10-06T17:00:00,217,238.2778,21.2778,452.7438,0.0981
2025-10-06T17:30:00,272,237.9792,34.0208,1157.4171,0.1251
2025-10-06T18:00:00,248,237.4236,10.5764,111.8600,0.0426
2025-10-06T18:30:00,248,225.8681,22.1319,489.8230,0.0892
2025-10-06T19:00:00,237,221.0833,15.9167,253.3403,0.0672
2025-10-06T19:30:00,243,216.3819,26.6181,708.5209,0.1095
2025-10-06T20:00:00,232,214.7986,17.2014,295.8878,0.0741
2025-10-06T20:30:00,218,211.8333,6.1667,38.0278,0.0283
2025-10-06T21:00:00,248,222.5972,25.4028,645.3011,0.1024
2025-10-06T21:30:00,213,213.3611,0.3611,0.1304,0.0017
2025-10-06T22:00:00,223,222.1667,0.8333,0.6944,0.0037
2025-10-06T22:30:00,191,202.8889,11.8889,141.3457,0.0622
2025-10-06T23:00:00,146,181.6319,35.6319,1269.6355,0.2441
2025-10-06T23:30:00,140,156.3194,16.3194,266.3243,0.1166
2025-10-07T00:00:00,115,142.1667,27.1667,738.0278,0.2362
2025-10-07T00:30:00,108,109.4861,1.4861,2.2085,0.0138
2025-10-07T01:00:00,81,88.0972,7.0972,50.3706,0.0876
2025-10-07T01:30:00,75,73.2014,1.7986,3.2350,0.0240
2025-10-07T02:00:00,45,59.2847,14.2847,204.0533,0.3174
2025-10-07T02:30:00,39,53.4444,14.4444,208.6420,0.3704
2025-10-07T03:00:00,43,48.7639,5.7639,33.2224,0.1340
2025-10-07T03:30:00,48,43.0486,4.9514,24.5163,0.1032
2025-10-07T04:00:00,53,45.6528,7.3472,53.9817,0.1386
2025-10-07T04:30:00,33,49.2986,16.2986,265.6447,0.4939
2025-10-07T05:00:00,60,56.3264,3.6736,13.4954,0.0612
2025-10-07T05:30:00,59,68.3403,9.3403,87.2408,0.1583
2025-10-07T06:00:00,99,96.0694,2.9306,8.5882,0.0296
2025-10-07T06:30:00,117,132.7222,15.7222,247.1883,0.1344
2025-10-07T07:00:00,182,186.3750,4.3750,19.1406,0.0240
2025-10-07T07:30:00,230,204.3403,25.6597,658.4213,0.1116
2025-10-07T08:00:00,281,269.4375,11.5625,133.6914,0.0411
2025-10-07T08:30:00,308,289.6250,18.3750,337.6406,0.0597
2025-10-07T09:00:00,272,314.5764,42.5764,1812.7489,0.1565
2025-10-07T09:30:00,303,329.0069,26.0069,676.3612,0.0858
2025-10-07T10:00:00,295,328.4792,33.4792,1120.8546,0.1135
2025-10-07T10:30:00,363,324.0208,38.9792,1519.3754,0.1074
2025-10-07T11:00:00,389,319.1806,69.8194,4874.7548,0.1795
2025-10-07T11:30:00,326,319.5000,6.5000,42.2500,0.0199
2025-10-07T12:00:00,350,302.1458,47.8542,2290.0213,0.1367
2025-10-07T12:30:00,333,291.4444,41.5556,1726.8642,0.1248
2025-10-07T13:00:00,359,283.7986,75.2014,5655.2489,0.2095
2025-10-07T13:30:00,304,288.2569,15.7431,247.8438,0.0518
2025-10-07T14:00:00,301,286.7569,14.2431,202.8646,0.0473
2025-10-07T14:30:00,312,283.7847,28.2153,796.1019,0.0904
2025-10-07T15:00:00,311,277.6806,33.3194,1110.1854,0.1071
2025-10-07T15:30:00,303,273.6597,29.3403,860.8519,0.0968
2025-10-07T16:00:00,285,267.5764,17.4236,303.5822,0.0611
2025-10-07T16:30:00,265,263.1944,1.8056,3.2600,0.0068
2025-10-07T17:00:00,275,236.1528,38.8472,1509.1067,0.1413
2025-10-07T17:30:00,279,244.9722,34.0278,1157.8897,0.1220
2025-10-07T18:00:00,307,240.0556,66.9444,4481.5586,0.2181
2025-10-07T18:30:00,320,227.5625,92.4375,8544.6914,0.2889
2025-10-07T19:00:00,258,219.9097,38.0903,1450.8693,0.1476
2025-10-07T19:30:00,270,224.0694,45.9306,2109.6159,0.1701
2025-10-07T20:00:00,254,219.2639,34.7361,1206.5974,0.1368
2025-10-07T20:30:00,222,220.4097,1.5903,2.5290,0.0072
2025-10-07T21:00:00,268,230.6806,37.3194,1392.7409,0.1393
2025-10-07T21:30:00,278,221.7847,56.2153,3160.1575,0.2022
2025-10-07T22:00:00,295,227.8542,67.1458,4508.5629,0.2276
2025-10-07T22:30:00,236,212.4792,23.5208,553.2296,0.0997
2025-10-07T23:00:00,230,189.7639,40.2361,1618.9446,0.1749
2025-10-07T23:30:00,182,166.3056,15.6944,246.3156,0.0862
2025-10-08T00:00:00,183,151.4792,31.5208,993.5629,0.1722
2025-10-08T00:30:00,155,118.1458,36.8542,1358.2296,0.2378
2025-10-08T01:00:00,127,92.8056,34.1944,1169.2600,0.2692
2025-10-08T01:30:00,97,78.6667,18.3333,336.1111,0.1890
2025-10-08T02:00:00,85,65.5486,19.4514,378.3565,0.2288
2025-10-08T02:30:00,39,56.2222,17.2222,296.6049,0.4416
2025-10-08T03:00:00,38,49.0694,11.0694,122.5326,0.2913
2025-10-08T03:30:00,39,46.2917,7.2917,53.1684,0.1870
2025-10-08T04:00:00,53,44.7292,8.2708,68.4067,0.1561
2025-10-08T04:30:00,40,50.2222,10.2222,104.4938,0.2556
2025-10-08T05:00:00,42,56.4167,14.4167,207.8403,0.3433
2025-10-08T05:30:00,58,70.2153,12.2153,149.2130,0.2106
2025-10-08T06:00:00,91,96.8472,5.8472,34.1900,0.0643
2025-10-08T06:30:00,94,132.6736,38.6736,1495.6482,0.4114
2025-10-08T07:00:00,173,185.1667,12.1667,148.0278,0.0703
2025-10-08T07:30:00,208,205.6458,2.3542,5.5421,0.0113
2025-10-08T08:00:00,254,263.9722,9.9722,99.4452,0.0393
2025-10-08T08:30:00,302,281.5000,20.5000,420.2500,0.0679
2025-10-08T09:00:00,359,299.4028,59.5972,3551.8289,0.1660
2025-10-08T09:30:00,341,308.9167,32.0833,1029.3403,0.0941
2025-10-08T10:00:00,312,308.9236,3.0764,9.4642,0.0099
2025-10-08T10:30:00,350,303.8611,46.1389,2128.7971,0.1318
2025-10-08T11:00:00,326,298.3542,27.6458,764.2921,0.0848
2025-10-08T11:30:00,353,303.4514,49.5486,2455.0649,0.1404
2025-10-08T12:00:00,343,289.9861,53.0139,2810.4724,0.1546
2025-10-08T12:30:00,298,283.9583,14.0417,197.1684,0.0471
2025-10-08T13:00:00,337,274.7639,62.2361,3873.3335,0.1847
2025-10-08T13:30:00,309,278.4375,30.5625,934.0664,0.0989
2025-10-08T14:00:00,315,277.1875,37.8125,1429.7852,0.1200
2025-10-08T14:30:00,337,283.3403,53.6597,2879.3658,0.1592
2025-10-08T15:00:00,307,270.1181,36.8819,1360.2778,0.1201
2025-10-08T15:30:00,345,268.0347,76.9653,5923.6540,0.2231
2025-10-08T16:00:00,287,259.2083,27.7917,772.3767,0.0968
2025-10-08T16:30:00,251,253.7847,2.7847,7.7547,0.0111
2025-10-08T17:00:00,282,237.7778,44.2222,1955.6049,0.1568
2025-10-08T17:30:00,283,243.4167,39.5833,1566.8403,0.1399
2025-10-08T18:00:00,296,231.4722,64.5278,4163.8341,0.2180
2025-10-08T18:30:00,239,226.2778,12.7222,161.8549,0.0532
2025-10-08T19:00:00,299,219.0556,79.9444,6391.1142,0.2674
2025-10-08T19:30:00,232,215.0694,16.9306,286.6437,0.0730
2025-10-08T20:00:00,234,209.2500,24.7500,612.5625,0.1058
2025-10-08T20:30:00,235,209.6736,25.3264,641.4260,0.1078
2025-10-08T21:00:00,236,218.6181,17.3819,302.1320,0.0737
2025-10-08T21:30:00,267,208.6944,58.3056,3399.5378,0.2184
2025-10-08T22:00:00,267,219.5556,47.4444,2250.9753,0.1777
2025-10-08T22:30:00,216,201.6042,14.3958,207.2400,0.0666
2025-10-08T23:00:00,304,179.3264,124.6736,15543.5093,0.4101
2025-10-08T23:30:00,195,157.7292,37.2708,1389.1150,0.1911
2025-10-09T00:00:00,217,145.1875,71.8125,5157.0352,0.3309
2025-10-09T00:30:00,155,110.5278,44.4722,1977.7785,0.2869
2025-10-09T01:00:00,135,87.8681,47.1319,2221.4202,0.3491
2025-10-09T01:30:00,114,73.0347,40.9653,1678.1540,0.3593
2025-10-09T02:00:00,115,61.0972,53.9028,2905.5095,0.4687
2025-10-09T02:30:00,54,50.8542,3.1458,9.8963,0.0583
2025-10-09T03:00:00,53,46.7083,6.2917,39.5851,0.1187
2025-10-09T03:30:00,33,42.8611,9.8611,97.2415,0.2988
2025-10-09T04:00:00,41,44.1875,3.1875,10.1602,0.0777
2025-10-09T04:30:00,38,49.6389,11.6389,135.4637,0.3063
2025-10-09T05:00:00,59,55.0625,3.9375,15.5039,0.0667
2025-10-09T05:30:00,60,67.4653,7.4653,55.7304,0.1244
2025-10-09T06:00:00,89,91.6458,2.6458,7.0004,0.0297
2025-10-09T06:30:00,126,128.2361,2.2361,5.0002,0.0177
2025-10-09T07:00:00,202,181.1458,20.8542,434.8963,0.1032
2025-10-09T07:30:00,243,196.6458,46.3542,2148.7088,0.1908
2025-10-09T08:00:00,262,259.3681,2.6319,6.9271,0.0100
2025-10-09T08:30:00,310,278.0556,31.9444,1020.4475,0.1030
2025-10-09T09:00:00,353,304.1111,48.8889,2390.1235,0.1385
2025-10-09T09:30:00,331,317.1736,13.8264,191.1690,0.0418
2025-10-09T10:00:00,310,308.4444,1.5556,2.4198,0.0050
2025-10-09T10:30:00,353,306.5000,46.5000,2162.2500,0.1317
2025-10-09T11:00:00,319,300.8819,18.1181,328.2639,0.0568
2025-10-09T11:30:00,276,299.3681,23.3681,546.0660,0.0847
2025-10-09T12:00:00,259,288.1667,29.1667,850.6944,0.1126
2025-10-09T12:30:00,253,279.5625,26.5625,705.5664,0.1050
2025-10-09T13:00:00,297,272.4514,24.5486,602.6343,0.0827
2025-10-09T13:30:00,257,272.3264,15.3264,234.8982,0.0596
2025-10-09T14:00:00,253,273.5000,20.5000,420.2500,0.0810
2025-10-09T14:30:00,280,266.0278,13.9722,195.2230,0.0499
2025-10-09T15:00:00,256,258.9931,2.9931,8.9584,0.0117
2025-10-09T15:30:00,280,263.7778,16.2222,263.1605,0.0579
2025-10-09T16:00:00,252,250.6111,1.3889,1.9290,0.0055
2025-10-09T16:30:00,268,248.4306,19.5694,382.9632,0.0730
2025-10-09T17:00:00,268,228.0833,39.9167,1593.3403,0.1489
2025-10-09T17:30:00,237,227.4444,9.5556,91.3086,0.0403
2025-10-09T18:00:00,210,222.0347,12.0347,144.8345,0.0573
2025-10-09T18:30:00,233,215.5417,17.4583,304.7934,0.0749
2025-10-09T19:00:00,219,209.1597,9.8403,96.8311,0.0449
2025-10-09T19:30:00,197,206.1597,9.1597,83.9005,0.0465
2025-10-09T20:00:00,203,203.4792,0.4792,0.2296,0.0024
2025-10-09T20:30:00,232,204.1875,27.8125,773.5352,0.1199
2025-10-09T21:00:00,251,223.8611,27.1389,736.5193,0.1081
2025-10-09T21:30:00,225,215.1667,9.8333,96.6944,0.0437
2025-10-09T22:00:00,261,230.1319,30.8681,952.8369,0.1183
2025-10-09T22:30:00,236,213.4306,22.5694,509.3798,0.0956
2025-10-09T23:00:00,177,197.6111,20.6111,424.8179,0.1164
2025-10-09T23:30:00,170,174.5903,4.5903,21.0707,0.0270
2025-10-10T00:00:00,147,161.6084,14.6084,213.4051,0.0994
2025-10-10T00:30:00,133,127.1748,5.8252,33.9327,0.0438
2025-10-10T01:00:00,113,100.2517,12.7483,162.5179,0.1128
2025-10-10T01:30:00,74,83.8741,9.8741,97.4984,0.1334
2025-10-10T02:00:00,95,69.0490,25.9510,673.4569,0.2732
2025-10-10T02:30:00,59,57.5315,1.4685,2.1566,0.0249
2025-10-10T03:00:00,51,52.4406,1.4406,2.0752,0.0282
2025-10-10T03:30:00,38,45.7832,7.7832,60.5785,0.2048
2025-10-10T04:00:00,40,46.1399,6.1399,37.6979,0.1535
2025-10-10T04:30:00,40,48.3706,8.3706,70.0674,0.2093
2025-10-10T05:00:00,59,55.0070,3.9930,15.9441,0.0677
2025-10-10T05:30:00,71,65.0000,6.0000,36.0000,0.0845
2025-10-10T06:00:00,110,87.6434,22.3566,499.8195,0.2032
2025-10-10T06:30:00,135,122.3566,12.6434,159.8545,0.0937
2025-10-10T07:00:00,208,165.8531,42.1469,1776.3572,0.2026
2025-10-10T07:30:00,226,186.0490,39.9510,1596.0863,0.1768
2025-10-10T08:00:00,289,254.2448,34.7552,1207.9270,0.1203
2025-10-10T08:30:00,373,274.3287,98.6713,9736.0311,0.2645
2025-10-10T09:00:00,289,291.9441,2.9441,8.6675,0.0102
2025-10-10T09:30:00,283,303.6014,20.6014,424.4176,0.0728
2025-10-10T10:00:00,309,297.1608,11.8392,140.1657,0.0383
2025-10-10T10:30:00,291,299.6503,8.6503,74.8285,0.0297
2025-10-10T11:00:00,336,296.6853,39.3147,1545.6445,0.1170
2025-10-10T11:30:00,312,295.6923,16.3077,265.9408,0.0523
2025-10-10T12:00:00,324,282.5315,41.4685,1719.6391,0.1280
2025-10-10T12:30:00,265,270.8182,5.8182,33.8512,0.0220
2025-10-10T13:00:00,325,267.6364,57.3636,3290.5868,0.1765
2025-10-10T13:30:00,267,262.7692,4.2308,17.8994,0.0158
2025-10-10T14:00:00,291,273.3497,17.6503,311.5348,0.0607
2025-10-10T14:30:00,318,265.3217,52.6783,2775.0056,0.1657
2025-10-10T15:00:00,241,250.7692,9.7692,95.4379,0.0405
2025-10-10T15:30:00,261,247.8042,13.1958,174.1292,0.0506
2025-10-10T16:00:00,231,243.3846,12.3846,153.3787,0.0536
2025-10-10T16:30:00,271,240.2028,30.7972,948.4677,0.1136
2025-10-10T17:00:00,257,229.0839,27.9161,779.3077,0.1086
2025-10-10T17:30:00,283,222.5175,60.4825,3658.1349,0.2137
2025-10-10T18:00:00,245,215.2867,29.7133,882.8794,0.1213
2025-10-10T18:30:00,178,201.1119,23.1119,534.1594,0.1298
2025-10-10T19:00:00,202,200.6434,1.3566,1.8405,0.0067
2025-10-10T19:30:00,146,199.5664,53.5664,2869.3628,0.3669
2025-10-10T20:00:00,150,198.6643,48.6643,2368.2176,0.3244
2025-10-10T20:30:00,165,199.0979,34.0979,1162.6669,0.2067
2025-10-10T21:00:00,131,217.6923,86.6923,7515.5562,0.6618
2025-10-10T21:30:00,169,219.2378,50.2378,2523.8328,0.2973
2025-10-10T22:00:00,206,248.2937,42.2937,1788.7576,0.2053
2025-10-10T22:30:00,209,249.5105,40.5105,1641.0998,0.1938
2025-10-10T23:00:00,253,240.6154,12.3846,153.3787,0.0490
2025-10-10T23:30:00,246,226.1818,19.8182,392.7603,0.0806
2025-10-11T00:00:00,239,226.1189,12.8811,165.9232,0.0539
2025-10-11T00:30:00,179,185.9161,6.9161,47.8322,0.0386
2025-10-11T01:00:00,159,156.3776,2.6224,6.8769,0.0165
2025-10-11T01:30:00,135,127.9860,7.0140,49.1960,0.0520
2025-10-11T02:00:00,89,105.7902,16.7902,281.9111,0.1887
2025-10-11T02:30:00,86,87.0490,1.0490,1.1003,0.0122
2025-10-11T03:00:00,71,75.8531,4.8531,23.5530,0.0684
2025-10-11T03:30:00,67,66.9650,0.0350,0.0012,0.0005
2025-10-11T04:00:00,70,63.3566,6.6434,44.1342,0.0949
2025-10-11T04:30:00,57,56.3846,0.6154,0.3787,0.0108
