interval_start_datetime,actual_call_volume,predicted_call_volume,absolute_error,squared_error,absolute_percentage_error
2026-01-25T17:30:00,,193.7801,,,
2026-01-25T18:00:00,,192.9549,,,
2026-01-25T18:30:00,,191.3301,,,
2026-01-25T19:00:00,,191.3279,,,
2026-01-25T19:30:00,,191.4059,,,
2026-01-25T20:00:00,,191.2253,,,
2026-01-25T20:30:00,,191.4778,,,
2026-01-25T21:00:00,,197.5253,,,
2026-01-25T21:30:00,,193.7683,,,
2026-01-25T22:00:00,,204.4461,,,
2026-01-25T22:30:00,,203.5125,,,
2026-01-25T23:00:00,,193.5993,,,
2026-01-25T23:30:00,,185.7760,,,
2026-01-26T00:00:00,,150.6492,,,
2026-01-26T00:30:00,,115.9171,,,
2026-01-26T01:00:00,,91.1031,,,
2026-01-26T01:30:00,,77.7369,,,
2026-01-26T02:00:00,,65.6091,,,
2026-01-26T02:30:00,,57.1178,,,
2026-01-26T03:00:00,,54.0106,,,
2026-01-26T03:30:00,,53.1606,,,
2026-01-26T04:00:00,,55.7191,,,
2026-01-26T04:30:00,,55.7191,,,
2026-01-26T05:00:00,,56.3440,,,
2026-01-26T05:30:00,,60.4368,,,
2026-01-26T06:00:00,,86.5094,,,
2026-01-26T06:30:00,,113.0331,,,
2026-01-26T07:00:00,,172.2337,,,
2026-01-26T07:30:00,,193.1216,,,
2026-01-26T08:00:00,,242.6137,,,
2026-01-26T08:30:00,,263.7318,,,
2026-01-26T09:00:00,,273.0613,,,
2026-01-26T09:30:00,,297.4417,,,
2026-01-26T10:00:00,,297.4417,,,
2026-01-26T10:30:00,,297.4417,,,
2026-01-26T11:00:00,,291.4155,,,
2026-01-26T11:30:00,,291.4155,,,
2026-01-26T12:00:00,,272.0282,,,
2026-01-26T12:30:00,,268.9682,,,
2026-01-26T13:00:00,,268.9682,,,
2026-01-26T13:30:00,,268.9682,,,
2026-01-26T14:00:00,,268.9682,,,
2026-01-26T14:30:00,,269.2207,,,
2026-01-26T15:00:00,,266.1617,,,
2026-01-26T15:30:00,,255.3079,,,
2026-01-26T16:00:00,,249.2600,,,
2026-01-26T16:30:00,,229.4575,,,
2026-01-26T17:00:00,,220.4832,,,
2026-01-26T17:30:00,,219.9078,,,
2026-01-26T18:00:00,,214.5018,,,
2026-01-26T18:30:00,,196.1914,,,
2026-01-26T19:00:00,,204.3139,,,
2026-01-26T19:30:00,,203.9654,,,
2026-01-26T20:00:00,,200.5866,,,
2026-01-26T20:30:00,,200.0344,,,
2026-01-26T21:00:00,,200.5866,,,
2026-01-26T21:30:00,,200.5866,,,
2026-01-26T22:00:00,,200.5866,,,
2026-01-26T22:30:00,,197.9687,,,
2026-01-26T23:00:00,,180.1727,,,
2026-01-26T23:30:00,,161.6219,,,
2026-01-27T00:00:00,,160.0686,,,
2026-01-27T00:30:00,,115.4556,,,
2026-01-27T01:00:00,,90.6416,,,
2026-01-27T01:30:00,,77.2754,,,
2026-01-27T02:00:00,,63.0095,,,
2026-01-27T02:30:00,,54.7958,,,
2026-01-27T03:00:00,,54.5303,,,
2026-01-27T03:30:00,,50.7850,,,
2026-01-27T04:00:00,,50.7850,,,
2026-01-27T04:30:00,,52.9824,,,
2026-01-27T05:00:00,,56.1658,,,
2026-01-27T05:30:00,,68.2440,,,
2026-01-27T06:00:00,,96.7748,,,
2026-01-27T06:30:00,,160.7756,,,
2026-01-27T07:00:00,,179.9332,,,
2026-01-27T07:30:00,,225.5324,,,
2026-01-27T08:00:00,,259.7940,,,
2026-01-27T08:30:00,,287.6483,,,
2026-01-27T09:00:00,,305.9805,,,
2026-01-27T09:30:00,,313.1401,,,
2026-01-27T10:00:00,,313.1401,,,
2026-01-27T10:30:00,,313.1401,,,
2026-01-27T11:00:00,,312.5427,,,
2026-01-27T11:30:00,,312.5427,,,
2026-01-27T12:00:00,,301.1771,,,
2026-01-27T12:30:00,,293.5637,,,
2026-01-27T13:00:00,,293.5637,,,
2026-01-27T13:30:00,,293.5637,,,
2026-01-27T14:00:00,,293.5637,,,
2026-01-27T14:30:00,,283.0203,,,
2026-01-27T15:00:00,,276.3834,,,
2026-01-27T15:30:00,,267.0524,,,
2026-01-27T16:00:00,,252.7573,,,
2026-01-27T16:30:00,,240.4205,,,
2026-01-27T17:00:00,,224.2132,,,
2026-01-27T17:30:00,,223.3287,,,
2026-01-27T18:00:00,,215.8012,,,
2026-01-27T18:30:00,,200.6841,,,
2026-01-27T19:00:00,,199.8866,,,
2026-01-27T19:30:00,,199.9646,,,
2026-01-27T20:00:00,,196.0939,,,
2026-01-27T20:30:00,,196.0939,,,
2026-01-27T21:00:00,,196.0939,,,
2026-01-27T21:30:00,,196.0939,,,
2026-01-27T22:00:00,,196.0939,,,
2026-01-27T22:30:00,,194.0282,,,
2026-01-27T23:00:00,,180.1727,,,
2026-01-27T23:30:00,,161.6219,,,
2026-01-28T00:00:00,,160.1198,,,
2026-01-28T00:30:00,,119.1014,,,
2026-01-28T01:00:00,,87.4100,,,
2026-01-28T01:30:00,,74.8474,,,
2026-01-28T02:00:00,,60.7549,,,
2026-01-28T02:30:00,,54.1489,,,
2026-01-28T03:00:00,,53.8835,,,
2026-01-28T03:30:00,,53.0336,,,
2026-01-28T04:00:00,,53.0336,,,
2026-01-28T04:30:00,,53.0336,,,
2026-01-28T05:00:00,,56.2170,,,
2026-01-28T05:30:00,,60.6808,,,
2026-01-28T06:00:00,,95.7729,,,
2026-01-28T06:30:00,,121.7609,,,
2026-01-28T07:00:00,,178.2718,,,
2026-01-28T07:30:00,,216.8549,,,
2026-01-28T08:00:00,,251.6673,,,
2026-01-28T08:30:00,,278.3118,,,
2026-01-28T09:00:00,,295.4821,,,
2026-01-28T09:30:00,,302.0671,,,
2026-01-28T10:00:00,,302.0671,,,
2026-01-28T10:30:00,,302.0671,,,
2026-01-28T11:00:00,,301.4697,,,
2026-01-28T11:30:00,,301.4697,,,
2026-01-28T12:00:00,,291.8576,,,
2026-01-28T12:30:00,,284.2441,,,
2026-01-28T13:00:00,,284.2441,,,
2026-01-28T13:30:00,,284.2441,,,
2026-01-28T14:00:00,,284.2441,,,
2026-01-28T14:30:00,,273.7008,,,
2026-01-28T15:00:00,,266.5397,,,
2026-01-28T15:30:00,,256.4470,,,
2026-01-28T16:00:00,,243.9530,,,
2026-01-28T16:30:00,,231.6162,,,
2026-01-28T17:00:00,,220.3195,,,
2026-01-28T17:30:00,,220.4727,,,
2026-01-28T18:00:00,,214.2922,,,
2026-01-28T18:30:00,,195.2590,,,
2026-01-28T19:00:00,,195.4902,,,
2026-01-28T19:30:00,,195.5682,,,
2026-01-28T20:00:00,,195.1615,,,
2026-01-28T20:30:00,,195.1615,,,
2026-01-28T21:00:00,,195.1615,,,
2026-01-28T21:30:00,,195.6379,,,
2026-01-28T22:00:00,,195.6379,,,
2026-01-28T22:30:00,,194.0794,,,
2026-01-28T23:00:00,,179.2012,,,
2026-01-28T23:30:00,,161.3661,,,
2026-01-29T00:00:00,,159.3329,,,
2026-01-29T00:30:00,,132.8365,,,
2026-01-29T01:00:00,,109.3136,,,
2026-01-29T01:30:00,,80.6756,,,
2026-01-29T02:00:00,,65.1416,,,
2026-01-29T02:30:00,,57.0768,,,
2026-01-29T03:00:00,,54.5243,,,
2026-01-29T03:30:00,,52.9764,,,
2026-01-29T04:00:00,,52.9764,,,
2026-01-29T04:30:00,,52.9764,,,
2026-01-29T05:00:00,,54.2993,,,
2026-01-29T05:30:00,,62.5029,,,
2026-01-29T06:00:00,,88.2680,,,
2026-01-29T06:30:00,,120.1040,,,
2026-01-29T07:00:00,,168.9041,,,
2026-01-29T07:30:00,,205.9000,,,
2026-01-29T08:00:00,,247.4559,,,
2026-01-29T08:30:00,,271.5913,,,
2026-01-29T09:00:00,,294.6641,,,
2026-01-29T09:30:00,,302.0099,,,
2026-01-29T10:00:00,,302.0099,,,
2026-01-29T10:30:00,,302.0099,,,
2026-01-29T11:00:00,,301.4125,,,
2026-01-29T11:30:00,,301.4125,,,
2026-01-29T12:00:00,,291.0396,,,
2026-01-29T12:30:00,,284.1869,,,
2026-01-29T13:00:00,,284.1869,,,
2026-01-29T13:30:00,,284.1869,,,
2026-01-29T14:00:00,,284.1869,,,
2026-01-29T14:30:00,,269.0108,,,
2026-01-29T15:00:00,,266.4825,,,
2026-01-29T15:30:00,,256.3898,,,
2026-01-29T16:00:00,,244.9979,,,
2026-01-29T16:30:00,,231.5590,,,
2026-01-29T17:00:00,,220.2623,,,
2026-01-29T17:30:00,,220.4156,,,
2026-01-29T18:00:00,,214.2350,,,
2026-01-29T18:30:00,,195.6782,,,
2026-01-29T19:00:00,,195.4330,,,
2026-01-29T19:30:00,,195.5110,,,
2026-01-29T20:00:00,,195.5807,,,
2026-01-29T20:30:00,,195.5807,,,
2026-01-29T21:00:00,,195.5807,,,
2026-01-29T21:30:00,,195.5807,,,
2026-01-29T22:00:00,,195.5807,,,
2026-01-29T22:30:00,,194.0222,,,
2026-01-29T23:00:00,,179.1440,,,
2026-01-29T23:30:00,,161.3089,,,
2026-01-30T00:00:00,,160.6886,,,
2026-01-30T00:30:00,,120.1318,,,
2026-01-30T01:00:00,,108.7550,,,
2026-01-30T01:30:00,,78.6427,,,
2026-01-30T02:00:00,,69.8260,,,
2026-01-30T02:30:00,,59.6326,,,
2026-01-30T03:00:00,,57.2045,,,
2026-01-30T03:30:00,,54.0676,,,
2026-01-30T04:00:00,,54.0676,,,
2026-01-30T04:30:00,,54.0676,,,
2026-01-30T05:00:00,,56.5530,,,
2026-01-30T05:30:00,,59.8839,,,
2026-01-30T06:00:00,,86.8547,,,
2026-01-30T06:30:00,,135.6786,,,
2026-01-30T07:00:00,,171.3910,,,
2026-01-30T07:30:00,,207.1156,,,
2026-01-30T08:00:00,,245.0896,,,
2026-01-30T08:30:00,,265.6895,,,
2026-01-30T09:00:00,,286.7501,,,
2026-01-30T09:30:00,,292.6250,,,
2026-01-30T10:00:00,,292.6250,,,
2026-01-30T10:30:00,,292.6250,,,
2026-01-30T11:00:00,,292.0276,,,
2026-01-30T11:30:00,,292.0276,,,
2026-01-30T12:00:00,,285.9716,,,
2026-01-30T12:30:00,,272.4556,,,
2026-01-30T13:00:00,,272.4556,,,
2026-01-30T13:30:00,,272.4556,,,
2026-01-30T14:00:00,,272.4556,,,
2026-01-30T14:30:00,,262.9678,,,
2026-01-30T15:00:00,,260.4395,,,
2026-01-30T15:30:00,,253.4134,,,
2026-01-30T16:00:00,,243.6497,,,
2026-01-30T16:30:00,,221.6262,,,
2026-01-30T17:00:00,,212.9137,,,
2026-01-30T17:30:00,,213.8013,,,
2026-01-30T18:00:00,,203.8954,,,
2026-01-30T18:30:00,,195.1312,,,
2026-01-30T19:00:00,,195.1290,,,
2026-01-30T19:30:00,,195.2070,,,
2026-01-30T20:00:00,,195.2767,,,
2026-01-30T20:30:00,,195.2767,,,
2026-01-30T21:00:00,,195.2767,,,
2026-01-30T21:30:00,,195.2767,,,
2026-01-30T22:00:00,,195.6057,,,
2026-01-30T22:30:00,,195.6057,,,
2026-01-30T23:00:00,,181.7502,,,
2026-01-30T23:30:00,,162.2419,,,
2026-01-31T00:00:00,,191.4519,,,
2026-01-31T00:30:00,,171.9989,,,
2026-01-31T01:00:00,,165.2751,,,
2026-01-31T01:30:00,,102.7912,,,
2026-01-31T02:00:00,,85.7668,,,
2026-01-31T02:30:00,,71.0975,,,
2026-01-31T03:00:00,,70.8677,,,
2026-01-31T03:30:00,,60.6030,,,
2026-01-31T04:00:00,,59.2903,,,
2026-01-31T04:30:00,,59.0950,,,
2026-01-31T05:00:00,,58.6051,,,
2026-01-31T05:30:00,,59.2840,,,
2026-01-31T06:00:00,,77.8477,,,
2026-01-31T06:30:00,,99.6394,,,
2026-01-31T07:00:00,,117.3039,,,
2026-01-31T07:30:00,,167.5070,,,
2026-01-31T08:00:00,,173.1327,,,
2026-01-31T08:30:00,,188.6740,,,
2026-01-31T09:00:00,,194.0603,,,
2026-01-31T09:30:00,,206.9897,,,
2026-01-31T10:00:00,,206.9897,,,
2026-01-31T10:30:00,,206.9897,,,
2026-01-31T11:00:00,,207.2382,,,
2026-01-31T11:30:00,,207.2382,,,
2026-01-31T12:00:00,,202.4096,,,
2026-01-31T12:30:00,,201.7661,,,
2026-01-31T13:00:00,,201.8034,,,
2026-01-31T13:30:00,,201.8034,,,
2026-01-31T14:00:00,,201.8034,,,
2026-01-31T14:30:00,,201.8034,,,
2026-01-31T15:00:00,,194.6055,,,
2026-01-31T15:30:00,,193.9156,,,
2026-01-31T16:00:00,,192.7369,,,
2026-01-31T16:30:00,,192.7454,,,
2026-01-31T17:00:00,,193.1137,,,
2026-01-31T17:30:00,,193.2669,,,
2026-01-31T18:00:00,,191.1864,,,
2026-01-31T18:30:00,,188.8059,,,
2026-01-31T19:00:00,,190.4449,,,
2026-01-31T19:30:00,,190.5229,,,
2026-01-31T20:00:00,,190.7880,,,
2026-01-31T20:30:00,,190.1549,,,
2026-01-31T21:00:00,,193.7007,,,
2026-01-31T21:30:00,,193.7007,,,
2026-01-31T22:00:00,,200.9415,,,
2026-01-31T22:30:00,,200.9415,,,
2026-01-31T23:00:00,,200.9415,,,
2026-01-31T23:30:00,,197.6796,,,
